date,item,sales
2015-06-01,4,16
2015-06-02,4,25
2015-06-03,4,24
2015-06-04,4,25
2015-06-05,4,33
2015-06-06,4,26
2015-06-07,4,31
2015-06-08,4,12
2015-06-09,4,30
2015-06-10,4,17
2015-06-11,4,23
2015-06-12,4,16
2015-06-13,4,27
2015-06-14,4,32
2015-06-15,4,21
2015-06-16,4,16
2015-06-17,4,23
2015-06-18,4,21
2015-06-19,4,26
2015-06-20,4,24
2015-06-21,4,26
2015-06-22,4,14
2015-06-23,4,19
2015-06-24,4,21
2015-06-25,4,24
2015-06-26,4,21
2015-06-27,4,29
2015-06-28,4,27
2015-06-29,4,12
2015-06-30,4,25
2015-07-01,4,30
2015-07-02,4,24
2015-07-03,4,30
2015-07-04,4,32
2015-07-05,4,37
2015-07-06,4,17
2015-07-07,4,18
2015-07-08,4,29
2015-07-09,4,20
2015-07-10,4,22
2015-07-11,4,39
2015-07-12,4,16
2015-07-13,4,21
2015-07-14,4,35
2015-07-15,4,16
2015-07-16,4,32
2015-07-17,4,23
2015-07-18,4,18
2015-07-19,4,29
2015-07-20,4,18
2015-07-21,4,19
2015-07-22,4,22
2015-07-23,4,26
2015-07-24,4,26
2015-07-25,4,25
2015-07-26,4,29
2015-07-27,4,14
2015-07-28,4,30
2015-07-29,4,29
2015-07-30,4,30
2015-07-31,4,27
2015-08-01,4,21
2015-08-02,4,24
2015-08-03,4,17
2015-08-04,4,19
2015-08-05,4,27
2015-08-06,4,19
2015-08-07,4,21
2015-08-08,4,19
2015-08-09,4,24
2015-08-10,4,17
2015-08-11,4,19
2015-08-12,4,21
2015-08-13,4,34
2015-08-14,4,16
2015-08-15,4,27
2015-08-16,4,32
2015-08-17,4,26
2015-08-18,4,32
2015-08-19,4,18
2015-08-20,4,13
2015-08-21,4,27
2015-08-22,4,27
2015-08-23,4,30
2015-08-24,4,15
2015-08-25,4,17
2015-08-26,4,16
2015-08-27,4,22
2015-08-28,4,23
2015-08-29,4,23
2015-08-30,4,25
2015-08-31,4,20
2015-09-01,4,18
2015-09-02,4,14
2015-09-03,4,24
2015-09-04,4,20
2015-09-05,4,21
2015-09-06,4,30
2015-09-07,4,16
2015-09-08,4,16
2015-09-09,4,24
2015-09-10,4,20
2015-09-11,4,25
2015-09-12,4,34
2015-09-13,4,23
2015-09-14,4,16
2015-09-15,4,25
2015-09-16,4,26
2015-09-17,4,25
2015-09-18,4,17
2015-09-19,4,31
2015-09-20,4,27
2015-09-21,4,20
2015-09-22,4,16
2015-09-23,4,20
2015-09-24,4,29
2015-09-25,4,13
2015-09-26,4,23
2015-09-27,4,16
2015-09-28,4,25
2015-09-29,4,17
2015-09-30,4,19
2015-10-01,4,21
2015-10-02,4,25
2015-10-03,4,22
2015-10-04,4,28
2015-10-05,4,9
2015-10-06,4,15
2015-10-07,4,23
2015-10-08,4,15
2015-10-09,4,16
2015-10-10,4,17
2015-10-11,4,26
2015-10-12,4,8
2015-10-13,4,18
2015-10-14,4,17
2015-10-15,4,20
2015-10-16,4,24
2015-10-17,4,16
2015-10-18,4,19
2015-10-19,4,16
2015-10-20,4,23
2015-10-21,4,21
2015-10-22,4,27
2015-10-23,4,27
2015-10-24,4,14
2015-10-25,4,36
2015-10-26,4,11
2015-10-27,4,20
2015-10-28,4,20
2015-10-29,4,18
2015-10-30,4,17
2015-10-31,4,15
2015-11-01,4,23
2015-11-02,4,16
2015-11-03,4,19
2015-11-04,4,26
2015-11-05,4,21
2015-11-06,4,17
2015-11-07,4,17
2015-11-08,4,22
2015-11-09,4,19
2015-11-10,4,16
2015-11-11,4,21
2015-11-12,4,21
2015-11-13,4,16
2015-11-14,4,23
2015-11-15,4,27
2015-11-16,4,14
2015-11-17,4,19
2015-11-18,4,9
2015-11-19,4,15
2015-11-20,4,16
2015-11-21,4,17
2015-11-22,4,28
2015-11-23,4,16
2015-11-24,4,23
2015-11-25,4,23
2015-11-26,4,18
2015-11-27,4,28
2015-11-28,4,31
2015-11-29,4,24
2015-11-30,4,20
2015-12-01,4,18
2015-12-02,4,17
2015-12-03,4,12
2015-12-04,4,16
2015-12-05,4,25
2015-12-06,4,16
2015-12-07,4,9
2015-12-08,4,11
2015-12-09,4,13
2015-12-10,4,23
2015-12-11,4,7
2015-12-12,4,18
2015-12-13,4,16
2015-12-14,4,12
2015-12-15,4,11
2015-12-16,4,17
2015-12-17,4,16
2015-12-18,4,24
2015-12-19,4,10
2015-12-20,4,14
2015-12-21,4,11
2015-12-22,4,12
2015-12-23,4,11
2015-12-24,4,16
2015-12-25,4,17
2015-12-26,4,14
2015-12-27,4,18
2015-12-28,4,5
2015-12-29,4,15
2015-12-30,4,15
2015-12-31,4,22
2016-01-01,4,15
2016-01-02,4,15
2016-01-03,4,21
2016-01-04,4,12
2016-01-05,4,12
2016-01-06,4,12
2016-01-07,4,16
2016-01-08,4,10
2016-01-09,4,23
2016-01-10,4,13
2016-01-11,4,11
2016-01-12,4,10
2016-01-13,4,12
2016-01-14,4,14
2016-01-15,4,12
2016-01-16,4,12
2016-01-17,4,19
2016-01-18,4,7
2016-01-19,4,17
2016-01-20,4,14
2016-01-21,4,13
2016-01-22,4,17
2016-01-23,4,10
2016-01-24,4,25
2016-01-25,4,11
2016-01-26,4,12
2016-01-27,4,12
2016-01-28,4,15
2016-01-29,4,19
2016-01-30,4,19
2016-01-31,4,17
2016-02-01,4,10
2016-02-02,4,14
2016-02-03,4,20
2016-02-04,4,20
2016-02-05,4,10
2016-02-06,4,21
2016-02-07,4,17
2016-02-08,4,15
2016-02-09,4,12
2016-02-10,4,25
2016-02-11,4,24
2016-02-12,4,13
2016-02-13,4,17
2016-02-14,4,21
2016-02-15,4,11
2016-02-16,4,8
2016-02-17,4,11
2016-02-18,4,15
2016-02-19,4,24
2016-02-20,4,26
2016-02-21,4,28
2016-02-22,4,13
2016-02-23,4,20
2016-02-24,4,14
2016-02-25,4,15
2016-02-26,4,26
2016-02-27,4,16
2016-02-28,4,14
2016-02-29,4,11
2016-03-01,4,16
2016-03-02,4,21
2016-03-03,4,15
2016-03-04,4,20
2016-03-05,4,20
2016-03-06,4,23
2016-03-07,4,16
2016-03-08,4,18
2016-03-09,4,17
2016-03-10,4,24
2016-03-11,4,20
2016-03-12,4,25
2016-03-13,4,18
2016-03-14,4,10
2016-03-15,4,18
2016-03-16,4,22
2016-03-17,4,24
2016-03-18,4,23
2016-03-19,4,27
2016-03-20,4,18
2016-03-21,4,13
2016-03-22,4,17
2016-03-23,4,20
2016-03-24,4,22
2016-03-25,4,28
2016-03-26,4,12
2016-03-27,4,20
2016-03-28,4,17
2016-03-29,4,16
2016-03-30,4,14
2016-03-31,4,20
2016-04-01,4,26
2016-04-02,4,26
2016-04-03,4,22
2016-04-04,4,18
2016-04-05,4,25
2016-04-06,4,17
2016-04-07,4,25
2016-04-08,4,28
2016-04-09,4,30
2016-04-10,4,21
2016-04-11,4,29
2016-04-12,4,20
2016-04-13,4,20
2016-04-14,4,21
2016-04-15,4,22
2016-04-16,4,27
2016-04-17,4,26
2016-04-18,4,19
2016-04-19,4,22
2016-04-20,4,29
2016-04-21,4,21
2016-04-22,4,23
2016-04-23,4,26
2016-04-24,4,26
2016-04-25,4,18
2016-04-26,4,22
2016-04-27,4,27
2016-04-28,4,20
2016-04-29,4,24
2016-04-30,4,26
2016-05-01,4,22
2016-05-02,4,25
2016-05-03,4,25
2016-05-04,4,20
2016-05-05,4,31
2016-05-06,4,32
2016-05-07,4,24
2016-05-08,4,23
2016-05-09,4,27
2016-05-10,4,29
2016-05-11,4,27
2016-05-12,4,23
2016-05-13,4,25
2016-05-14,4,40
2016-05-15,4,27
2016-05-16,4,24
2016-05-17,4,17
2016-05-18,4,25
2016-05-19,4,19
2016-05-20,4,23
2016-05-21,4,21
2016-05-22,4,29
2016-05-23,4,19
2016-05-24,4,25
2016-05-25,4,28
2016-05-26,4,21
2016-05-27,4,22
2016-05-28,4,22
2016-05-29,4,35
2016-05-30,4,22
2016-05-31,4,27
2016-06-01,4,27
2016-06-02,4,29
2016-06-03,4,25
2016-06-04,4,24
2016-06-05,4,34
2016-06-06,4,27
2016-06-07,4,25
2016-06-08,4,30
2016-06-09,4,27
2016-06-10,4,28
2016-06-11,4,27
2016-06-12,4,32
2016-06-13,4,16
2016-06-14,4,21
2016-06-15,4,29
2016-06-16,4,23
2016-06-17,4,29
2016-06-18,4,30
2016-06-19,4,30
2016-06-20,4,21
2016-06-21,4,25
2016-06-22,4,20
2016-06-23,4,34
2016-06-24,4,24
2016-06-25,4,39
2016-06-26,4,38
2016-06-27,4,28
2016-06-28,4,14
2016-06-29,4,29
2016-06-30,4,25
2016-07-01,4,29
2016-07-02,4,28
2016-07-03,4,19
2016-07-04,4,26
2016-07-05,4,27
2016-07-06,4,23
2016-07-07,4,32
2016-07-08,4,32
2016-07-09,4,30
2016-07-10,4,31
2016-07-11,4,19
2016-07-12,4,25
2016-07-13,4,19
2016-07-14,4,19
2016-07-15,4,35
2016-07-16,4,26
2016-07-17,4,41
2016-07-18,4,27
2016-07-19,4,21
2016-07-20,4,29
2016-07-21,4,27
2016-07-22,4,34
2016-07-23,4,31
2016-07-24,4,40
2016-07-25,4,15
2016-07-26,4,24
2016-07-27,4,33
2016-07-28,4,35
2016-07-29,4,23
2016-07-30,4,25
2016-07-31,4,31
2016-08-01,4,28
2016-08-02,4,29
2016-08-03,4,17
2016-08-04,4,19
2016-08-05,4,31
2016-08-06,4,31
2016-08-07,4,35
2016-08-08,4,15
2016-08-09,4,11
2016-08-10,4,15
2016-08-11,4,28
2016-08-12,4,22
2016-08-13,4,21
2016-08-14,4,29
2016-08-15,4,17
2016-08-16,4,21
2016-08-17,4,16
2016-08-18,4,30
2016-08-19,4,27
2016-08-20,4,27
2016-08-21,4,33
2016-08-22,4,17
2016-08-23,4,18
2016-08-24,4,31
2016-08-25,4,21
2016-08-26,4,28
2016-08-27,4,32
2016-08-28,4,25
2016-08-29,4,23
2016-08-30,4,21
2016-08-31,4,21
2016-09-01,4,13
2016-09-02,4,22
2016-09-03,4,35
2016-09-04,4,23
2016-09-05,4,25
2016-09-06,4,22
2016-09-07,4,18
2016-09-08,4,16
2016-09-09,4,18
2016-09-10,4,24
2016-09-11,4,26
2016-09-12,4,15
2016-09-13,4,22
2016-09-14,4,18
2016-09-15,4,40
2016-09-16,4,25
2016-09-17,4,27
2016-09-18,4,24
2016-09-19,4,21
2016-09-20,4,23
2016-09-21,4,19
2016-09-22,4,21
2016-09-23,4,32
2016-09-24,4,19
2016-09-25,4,31
2016-09-26,4,18
2016-09-27,4,17
2016-09-28,4,26
2016-09-29,4,24
2016-09-30,4,25
2016-10-01,4,25
2016-10-02,4,19
2016-10-03,4,19
2016-10-04,4,12
2016-10-05,4,24
2016-10-06,4,19
2016-10-07,4,16
2016-10-08,4,31
2016-10-09,4,32
2016-10-10,4,23
2016-10-11,4,19
2016-10-12,4,28
2016-10-13,4,25
2016-10-14,4,21
2016-10-15,4,23
2016-10-16,4,27
2016-10-17,4,10
2016-10-18,4,27
2016-10-19,4,17
2016-10-20,4,26
2016-10-21,4,24
2016-10-22,4,35
2016-10-23,4,23
2016-10-24,4,13
2016-10-25,4,25
2016-10-26,4,13
2016-10-27,4,21
2016-10-28,4,31
2016-10-29,4,28
2016-10-30,4,17
2016-10-31,4,14
2016-11-01,4,15
2016-11-02,4,15
2016-11-03,4,22
2016-11-04,4,19
2016-11-05,4,23
2016-11-06,4,29
2016-11-07,4,24
2016-11-08,4,14
2016-11-09,4,19
2016-11-10,4,35
2016-11-11,4,19
2016-11-12,4,26
2016-11-13,4,24
2016-11-14,4,14
2016-11-15,4,15
2016-11-16,4,23
2016-11-17,4,25
2016-11-18,4,21
2016-11-19,4,21
2016-11-20,4,30
2016-11-21,4,14
2016-11-22,4,17
2016-11-23,4,14
2016-11-24,4,23
2016-11-25,4,23
2016-11-26,4,26
2016-11-27,4,24
2016-11-28,4,17
2016-11-29,4,23
2016-11-30,4,29
2016-12-01,4,23
2016-12-02,4,18
2016-12-03,4,22
2016-12-04,4,27
2016-12-05,4,16
2016-12-06,4,16
2016-12-07,4,10
2016-12-08,4,20
2016-12-09,4,22
2016-12-10,4,14
2016-12-11,4,24
2016-12-12,4,15
2016-12-13,4,12
2016-12-14,4,14
2016-12-15,4,15
2016-12-16,4,25
2016-12-17,4,14
2016-12-18,4,25
2016-12-19,4,17
2016-12-20,4,15
2016-12-21,4,16
2016-12-22,4,17
2016-12-23,4,24
2016-12-24,4,14
2016-12-25,4,21
2016-12-26,4,11
2016-12-27,4,15
2016-12-28,4,17
2016-12-29,4,21
2016-12-30,4,20
2016-12-31,4,15
2017-01-01,4,21
2017-01-02,4,15
2017-01-03,4,12
2017-01-04,4,14
2017-01-05,4,10
2017-01-06,4,10
2017-01-07,4,21
2017-01-08,4,16
2017-01-09,4,5
2017-01-10,4,18
2017-01-11,4,16
2017-01-12,4,13
2017-01-13,4,16
2017-01-14,4,19
2017-01-15,4,18
2017-01-16,4,13
2017-01-17,4,19
2017-01-18,4,13
2017-01-19,4,10
2017-01-20,4,19
2017-01-21,4,17
2017-01-22,4,29
2017-01-23,4,18
2017-01-24,4,21
2017-01-25,4,15
2017-01-26,4,13
2017-01-27,4,13
2017-01-28,4,17
2017-01-29,4,20
2017-01-30,4,17
2017-01-31,4,10
2017-02-01,4,15
2017-02-02,4,17
2017-02-03,4,19
2017-02-04,4,18
2017-02-05,4,20
2017-02-06,4,13
2017-02-07,4,13
2017-02-08,4,13
2017-02-09,4,8
2017-02-10,4,20
2017-02-11,4,28
2017-02-12,4,22
2017-02-13,4,15
2017-02-14,4,13
2017-02-15,4,12
2017-02-16,4,15
2017-02-17,4,21
2017-02-18,4,15
2017-02-19,4,32
2017-02-20,4,13
2017-02-21,4,13
2017-02-22,4,16
2017-02-23,4,19
2017-02-24,4,9
2017-02-25,4,9
2017-02-26,4,22
2017-02-27,4,13
2017-02-28,4,21
2017-03-01,4,19
2017-03-02,4,23
2017-03-03,4,25
2017-03-04,4,15
2017-03-05,4,16
2017-03-06,4,12
2017-03-07,4,18
2017-03-08,4,18
2017-03-09,4,25
2017-03-10,4,24
2017-03-11,4,17
2017-03-12,4,22
2017-03-13,4,20
2017-03-14,4,16
2017-03-15,4,21
2017-03-16,4,19
2017-03-17,4,20
2017-03-18,4,27
2017-03-19,4,21
2017-03-20,4,17
2017-03-21,4,27
2017-03-22,4,17
2017-03-23,4,23
2017-03-24,4,18
2017-03-25,4,27
2017-03-26,4,23
2017-03-27,4,19
2017-03-28,4,18
2017-03-29,4,22
2017-03-30,4,17
2017-03-31,4,16
2017-04-01,4,37
2017-04-02,4,28
2017-04-03,4,19
2017-04-04,4,18
2017-04-05,4,16
2017-04-06,4,28
2017-04-07,4,18
2017-04-08,4,28
2017-04-09,4,23
2017-04-10,4,19
2017-04-11,4,28
2017-04-12,4,23
2017-04-13,4,30
2017-04-14,4,19
2017-04-15,4,18
2017-04-16,4,23
2017-04-17,4,15
2017-04-18,4,30
2017-04-19,4,23
2017-04-20,4,29
2017-04-21,4,23
2017-04-22,4,31
2017-04-23,4,36
2017-04-24,4,20
2017-04-25,4,17
2017-04-26,4,16
2017-04-27,4,27
2017-04-28,4,24
2017-04-29,4,26
2017-04-30,4,32
2017-05-01,4,13
2017-05-02,4,26
2017-05-03,4,24
2017-05-04,4,18
2017-05-05,4,23
2017-05-06,4,27
2017-05-07,4,33
2017-05-08,4,11
2017-05-09,4,18
2017-05-10,4,14
2017-05-11,4,33
2017-05-12,4,35
2017-05-13,4,28
2017-05-14,4,17
2017-05-15,4,18
2017-05-16,4,19
2017-05-17,4,23
2017-05-18,4,27
2017-05-19,4,26
2017-05-20,4,33
2017-05-21,4,30
2017-05-22,4,22
2017-05-23,4,22
2017-05-24,4,28
2017-05-25,4,26
2017-05-26,4,33
2017-05-27,4,24
2017-05-28,4,26
2017-05-29,4,14
2017-05-30,4,26
2017-05-31,4,25
2017-06-01,4,22
2017-06-02,4,19
2017-06-03,4,34
2017-06-04,4,36
2017-06-05,4,24
2017-06-06,4,27
2017-06-07,4,20
2017-06-08,4,31
2017-06-09,4,25
2017-06-10,4,40
2017-06-11,4,29
2017-06-12,4,30
2017-06-13,4,28
2017-06-14,4,17
2017-06-15,4,23
2017-06-16,4,27
2017-06-17,4,18
2017-06-18,4,36
2017-06-19,4,22
2017-06-20,4,27
2017-06-21,4,22
2017-06-22,4,27
2017-06-23,4,27
2017-06-24,4,41
2017-06-25,4,34
2017-06-26,4,22
2017-06-27,4,27
2017-06-28,4,18
2017-06-29,4,32
2017-06-30,4,29
2017-07-01,4,37
2017-07-02,4,39
2017-07-03,4,18
2017-07-04,4,30
2017-07-05,4,30
2017-07-06,4,26
2017-07-07,4,35
2017-07-08,4,35
2017-07-09,4,39
2017-07-10,4,17
2017-07-11,4,22
2017-07-12,4,27
2017-07-13,4,35
2017-07-14,4,31
2017-07-15,4,38
2017-07-16,4,26
2017-07-17,4,22
2017-07-18,4,21
2017-07-19,4,22
2017-07-20,4,23
2017-07-21,4,41
2017-07-22,4,28
2017-07-23,4,40
2017-07-24,4,19
2017-07-25,4,29
2017-07-26,4,26
2017-07-27,4,33
2017-07-28,4,40
2017-07-29,4,30
2017-07-30,4,31
2017-07-31,4,27
2017-08-01,4,16
2017-08-02,4,20
2017-08-03,4,24
2017-08-04,4,25
2017-08-05,4,26
2017-08-06,4,23
2017-08-07,4,23
2017-08-08,4,24
2017-08-09,4,26
2017-08-10,4,21
2017-08-11,4,23
2017-08-12,4,39
2017-08-13,4,34
2017-08-14,4,23
2017-08-15,4,16
2017-08-16,4,16
2017-08-17,4,28
2017-08-18,4,31
2017-08-19,4,37
2017-08-20,4,27
2017-08-21,4,16
2017-08-22,4,22
2017-08-23,4,23
2017-08-24,4,33
2017-08-25,4,23
2017-08-26,4,26
2017-08-27,4,43
2017-08-28,4,17
2017-08-29,4,26
2017-08-30,4,22
2017-08-31,4,27
2017-09-01,4,20
2017-09-02,4,22
2017-09-03,4,20
2017-09-04,4,24
2017-09-05,4,20
2017-09-06,4,21
2017-09-07,4,20
2017-09-08,4,20
2017-09-09,4,20
2017-09-10,4,31
2017-09-11,4,15
2017-09-12,4,24
2017-09-13,4,23
2017-09-14,4,26
2017-09-15,4,19
2017-09-16,4,15
2017-09-17,4,22
2017-09-18,4,16
2017-09-19,4,26
2017-09-20,4,22
2017-09-21,4,29
2017-09-22,4,23
2017-09-23,4,27
2017-09-24,4,21
2017-09-25,4,19
2017-09-26,4,19
2017-09-27,4,27
2017-09-28,4,17
2017-09-29,4,19
2017-09-30,4,22
2017-10-01,4,22
2017-10-02,4,21
2017-10-03,4,17
2017-10-04,4,24
2017-10-05,4,25
2017-10-06,4,23
2017-10-07,4,19
2017-10-08,4,21
2017-10-09,4,21
2017-10-10,4,22
2017-10-11,4,26
2017-10-12,4,22
2017-10-13,4,24
2017-10-14,4,26
2017-10-15,4,30
2017-10-16,4,21
2017-10-17,4,14
2017-10-18,4,22
2017-10-19,4,28
2017-10-20,4,20
2017-10-21,4,23
2017-10-22,4,16
2017-10-23,4,17
2017-10-24,4,30
2017-10-25,4,21
2017-10-26,4,17
2017-10-27,4,24
2017-10-28,4,26
2017-10-29,4,31
2017-10-30,4,7
2017-10-31,4,20
2017-11-01,4,23
2017-11-02,4,22
2017-11-03,4,20
2017-11-04,4,17
2017-11-05,4,21
2017-11-06,4,20
2017-11-07,4,25
2017-11-08,4,16
2017-11-09,4,22
2017-11-10,4,31
2017-11-11,4,27
2017-11-12,4,36
2017-11-13,4,16
2017-11-14,4,19
2017-11-15,4,27
2017-11-16,4,21
2017-11-17,4,24
2017-11-18,4,29
2017-11-19,4,30
2017-11-20,4,18
2017-11-21,4,30
2017-11-22,4,24
2017-11-23,4,23
2017-11-24,4,25
2017-11-25,4,29
2017-11-26,4,28
2017-11-27,4,21
2017-11-28,4,23
2017-11-29,4,18
2017-11-30,4,16
2017-12-01,4,23
2017-12-02,4,16
2017-12-03,4,15
2017-12-04,4,10
2017-12-05,4,15
2017-12-06,4,13
2017-12-07,4,14
2017-12-08,4,16
2017-12-09,4,22
2017-12-10,4,18
2017-12-11,4,10
2017-12-12,4,17
2017-12-13,4,11
2017-12-14,4,18
2017-12-15,4,15
2017-12-16,4,19
2017-12-17,4,14
2017-12-18,4,11
2017-12-19,4,17
2017-12-20,4,22
2017-12-21,4,16
2017-12-22,4,16
2017-12-23,4,17
2017-12-24,4,11
2017-12-25,4,11
2017-12-26,4,15
2017-12-27,4,16
2017-12-28,4,20
2017-12-29,4,25
2017-12-30,4,19
2017-12-31,4,15
2013-01-01,5,11
2013-01-02,5,6
2013-01-03,5,8
2013-01-04,5,9
2013-01-05,5,8
2013-01-06,5,13
2013-01-07,5,11
2013-01-08,5,10
2013-01-09,5,7
2013-01-10,5,8
2013-01-11,5,10
2013-01-12,5,8
2013-01-13,5,11
2013-01-14,5,5
2013-01-15,5,10
2013-01-16,5,6
2013-01-17,5,7
2013-01-18,5,10
2013-01-19,5,8
2013-01-20,5,9
2013-01-21,5,4
2013-01-22,5,9
2013-01-23,5,6
2013-01-24,5,12
2013-01-25,5,5
2013-01-26,5,7
2013-01-27,5,18
2013-01-28,5,9
2013-01-29,5,9
2013-01-30,5,9
2013-01-31,5,13
2013-02-01,5,8
2013-02-02,5,16
2013-02-03,5,11
2013-02-04,5,8
2013-02-05,5,15
2013-02-06,5,7
2013-02-07,5,10
2013-02-08,5,7
2013-02-09,5,8
2013-02-10,5,10
2013-02-11,5,13
2013-02-12,5,13
2013-02-13,5,8
2013-02-14,5,10
2013-02-15,5,11
2013-02-16,5,10
2013-02-17,5,11
2013-02-18,5,5
2013-02-19,5,10
2013-02-20,5,7
2013-02-21,5,11
2013-02-22,5,15
2013-02-23,5,13
2013-02-24,5,9
2013-02-25,5,3
2013-02-26,5,6
2013-02-27,5,9
2013-02-28,5,12
2013-03-01,5,11
2013-03-02,5,16
2013-03-03,5,11
2013-03-04,5,6
2013-03-05,5,10
2013-03-06,5,9
2013-03-07,5,15
2013-03-08,5,9
2013-03-09,5,7
2013-03-10,5,18
2013-03-11,5,9
2013-03-12,5,11
2013-03-13,5,15
2013-03-14,5,9
2013-03-15,5,13
2013-03-16,5,15
2013-03-17,5,19
2013-03-18,5,7
2013-03-19,5,12
2013-03-20,5,12
2013-03-21,5,16
2013-03-22,5,7
2013-03-23,5,13
2013-03-24,5,14
2013-03-25,5,10
2013-03-26,5,11
2013-03-27,5,16
2013-03-28,5,11
2013-03-29,5,15
2013-03-30,5,16
2013-03-31,5,15
2013-04-01,5,14
2013-04-02,5,13
2013-04-03,5,8
2013-04-04,5,22
2013-04-05,5,13
2013-04-06,5,18
2013-04-07,5,11
2013-04-08,5,15
2013-04-09,5,7
2013-04-10,5,8
2013-04-11,5,16
2013-04-12,5,15
2013-04-13,5,18
2013-04-14,5,18
2013-04-15,5,11
2013-04-16,5,10
2013-04-17,5,14
2013-04-18,5,17
2013-04-19,5,17
2013-04-20,5,13
2013-04-21,5,20
2013-04-22,5,11
2013-04-23,5,11
2013-04-24,5,16
2013-04-25,5,13
2013-04-26,5,15
2013-04-27,5,15
2013-04-28,5,14
2013-04-29,5,14
2013-04-30,5,10
2013-05-01,5,15
2013-05-02,5,11
2013-05-03,5,18
2013-05-04,5,15
2013-05-05,5,19
2013-05-06,5,12
2013-05-07,5,17
2013-05-08,5,16
2013-05-09,5,20
2013-05-10,5,10
2013-05-11,5,21
2013-05-12,5,15
2013-05-13,5,5
2013-05-14,5,12
2013-05-15,5,23
2013-05-16,5,19
2013-05-17,5,18
2013-05-18,5,18
2013-05-19,5,21
2013-05-20,5,12
2013-05-21,5,10
2013-05-22,5,22
2013-05-23,5,24
2013-05-24,5,20
2013-05-25,5,21
2013-05-26,5,14
2013-05-27,5,14
2013-05-28,5,15
2013-05-29,5,13
2013-05-30,5,14
2013-05-31,5,13
2013-06-01,5,18
2013-06-02,5,18
2013-06-03,5,17
2013-06-04,5,12
2013-06-05,5,10
2013-06-06,5,20
2013-06-07,5,14
2013-06-08,5,22
2013-06-09,5,19
2013-06-10,5,16
2013-06-11,5,14
2013-06-12,5,14
2013-06-13,5,8
2013-06-14,5,18
2013-06-15,5,19
2013-06-16,5,19
2013-06-17,5,11
2013-06-18,5,14
2013-06-19,5,15
2013-06-20,5,16
2013-06-21,5,16
2013-06-22,5,13
2013-06-23,5,17
2013-06-24,5,13
2013-06-25,5,17
2013-06-26,5,15
2013-06-27,5,24
2013-06-28,5,19
2013-06-29,5,19
2013-06-30,5,30
2013-07-01,5,13
2013-07-02,5,9
2013-07-03,5,16
2013-07-04,5,19
2013-07-05,5,16
2013-07-06,5,17
2013-07-07,5,14
2013-07-08,5,16
2013-07-09,5,17
2013-07-10,5,18
2013-07-11,5,19
2013-07-12,5,16
2013-07-13,5,17
2013-07-14,5,15
2013-07-15,5,12
2013-07-16,5,17
2013-07-17,5,11
2013-07-18,5,26
2013-07-19,5,17
2013-07-20,5,20
2013-07-21,5,19
2013-07-22,5,17
2013-07-23,5,17
2013-07-24,5,22
2013-07-25,5,20
2013-07-26,5,18
2013-07-27,5,19
2013-07-28,5,18
2013-07-29,5,14
2013-07-30,5,17
2013-07-31,5,13
2013-08-01,5,9
2013-08-02,5,17
2013-08-03,5,17
2013-08-04,5,15
2013-08-05,5,6
2013-08-06,5,16
2013-08-07,5,12
2013-08-08,5,12
2013-08-09,5,12
2013-08-10,5,17
2013-08-11,5,17
2013-08-12,5,8
2013-08-13,5,16
2013-08-14,5,22
2013-08-15,5,23
2013-08-16,5,29
2013-08-17,5,16
2013-08-18,5,22
2013-08-19,5,16
2013-08-20,5,16
2013-08-21,5,13
2013-08-22,5,17
2013-08-23,5,24
2013-08-24,5,13
2013-08-25,5,25
2013-08-26,5,17
2013-08-27,5,11
2013-08-28,5,10
2013-08-29,5,13
2013-08-30,5,20
2013-08-31,5,27
2013-09-01,5,14
2013-09-02,5,13
2013-09-03,5,18
2013-09-04,5,6
2013-09-05,5,15
2013-09-06,5,8
2013-09-07,5,12
2013-09-08,5,14
2013-09-09,5,14
2013-09-10,5,17
2013-09-11,5,12
2013-09-12,5,19
2013-09-13,5,11
2013-09-14,5,20
2013-09-15,5,15
2013-09-16,5,12
2013-09-17,5,14
2013-09-18,5,10
2013-09-19,5,11
2013-09-20,5,15
2013-09-21,5,16
2013-09-22,5,18
2013-09-23,5,19
2013-09-24,5,19
2013-09-25,5,16
2013-09-26,5,7
2013-09-27,5,17
2013-09-28,5,12
2013-09-29,5,21
2013-09-30,5,15
2013-10-01,5,11
2013-10-02,5,16
2013-10-03,5,19
2013-10-04,5,23
2013-10-05,5,17
2013-10-06,5,19
2013-10-07,5,8
2013-10-08,5,12
2013-10-09,5,8
2013-10-10,5,8
2013-10-11,5,11
2013-10-12,5,13
2013-10-13,5,15
2013-10-14,5,16
2013-10-15,5,17
2013-10-16,5,11
2013-10-17,5,13
2013-10-18,5,10
2013-10-19,5,16
2013-10-20,5,19
2013-10-21,5,7
2013-10-22,5,14
2013-10-23,5,15
2013-10-24,5,23
2013-10-25,5,10
2013-10-26,5,13
2013-10-27,5,11
2013-10-28,5,11
2013-10-29,5,13
2013-10-30,5,13
2013-10-31,5,14
2013-11-01,5,18
2013-11-02,5,11
2013-11-03,5,18
2013-11-04,5,3
2013-11-05,5,21
2013-11-06,5,15
2013-11-07,5,13
2013-11-08,5,12
2013-11-09,5,11
2013-11-10,5,14
2013-11-11,5,11
2013-11-12,5,16
2013-11-13,5,10
2013-11-14,5,11
2013-11-15,5,16
2013-11-16,5,15
2013-11-17,5,14
2013-11-18,5,6
2013-11-19,5,16
2013-11-20,5,22
2013-11-21,5,12
2013-11-22,5,13
2013-11-23,5,19
